"","type","id","subjectId","date","duration","room","reasonsString","category","score","reasonsList","timestamp"
5219,"feeback","4700364990063596743","Sistemas Basados en Computador","2022-04-26 23:55:33.512373+00:00",2,"CIC-3","Demasiado frío","El ambiente ha sido bueno",3,"['Demasiado frío']",1651017333.512373
5220,"feeback","4708159441143635599","Fundamentos de Economía y Empresa","2022-05-03 23:55:38.026646+00:00",2,"3301","Normal","Mi estado físico ha sido bueno",3,"['Normal']",1651622138.026646
5221,"feeback","4708159441143635599","Fundamentos de Economía y Empresa","2022-05-03 23:55:38.026646+00:00",2,"3301","Normal","Mi estado anímico ha sido bueno",5,"['Normal']",1651622138.026646
5222,"feeback","4708159441143635599","Fundamentos de Economía y Empresa","2022-05-03 23:55:38.026646+00:00",2,"3301","Temario denso","El temario impartido ha sido bueno",1,"['Temario denso']",1651622138.026646
5223,"feeback","4708159441143635599","Fundamentos de Economía y Empresa","2022-05-03 23:55:38.026646+00:00",2,"3301","Poca creatividad","La mayor del docente ha sido buena",2,"['Poca creatividad']",1651622138.026646
5224,"feeback","4708159441143635599","Fundamentos de Economía y Empresa","2022-05-03 23:55:38.026646+00:00",2,"3301","Sin ruido","El ambiente ha sido bueno",4,"['Sin ruido']",1651622138.026646
5225,"feeback","4728393434695813243","Inglés Nivel Avanzado","2022-04-29 23:54:31.336129+00:00",2,"1001","Con dolor de espalda","Mi estado físico ha sido bueno",3,"['Con dolor de espalda']",1651276471.336129
5226,"feeback","4728393434695813243","Inglés Nivel Avanzado","2022-04-29 23:54:31.336129+00:00",2,"1001","Eufórico/a","Mi estado anímico ha sido bueno",3,"['Eufórico/a']",1651276471.336129
5227,"feeback","4728393434695813243","Inglés Nivel Avanzado","2022-04-29 23:54:31.336129+00:00",2,"1001","Muy práctico","El temario impartido ha sido bueno",5,"['Muy práctico']",1651276471.336129
5228,"feeback","4728393434695813243","Inglés Nivel Avanzado","2022-04-29 23:54:31.336129+00:00",2,"1001","Poca creatividad","La mayor del docente ha sido buena",1,"['Poca creatividad']",1651276471.336129
5229,"feeback","4728393434695813243","Inglés Nivel Avanzado","2022-04-29 23:54:31.336129+00:00",2,"1001","Iluminación correcta","El ambiente ha sido bueno",3,"['Iluminación correcta']",1651276471.336129
5230,"feeback","4743842208451163645","Sistemas Basados en Computador","2022-04-29 23:54:31.336129+00:00",2,"3301","Enfermo/a","Mi estado físico ha sido bueno",3,"['Enfermo/a']",1651276471.336129
5231,"feeback","4743842208451163645","Sistemas Basados en Computador","2022-04-29 23:54:31.336129+00:00",2,"3301","Contento/a","Mi estado anímico ha sido bueno",4,"['Contento/a']",1651276471.336129
5232,"feeback","4743842208451163645","Sistemas Basados en Computador","2022-04-29 23:54:31.336129+00:00",2,"3301","Temario denso","El temario impartido ha sido bueno",1,"['Temario denso']",1651276471.336129
5233,"feeback","4743842208451163645","Sistemas Basados en Computador","2022-04-29 23:54:31.336129+00:00",2,"3301","Mala organización","La mayor del docente ha sido buena",1,"['Mala organización']",1651276471.336129
5234,"feeback","4743842208451163645","Sistemas Basados en Computador","2022-04-29 23:54:31.336129+00:00",2,"3301","Ambiente agradable","El ambiente ha sido bueno",4,"['Ambiente agradable']",1651276471.336129
5235,"feeback","4752424444288725823","Aspectos Legales y Profesionales","2022-05-04 23:55:21.036882+00:00",2,"3203","Enfermo/a","Mi estado físico ha sido bueno",1,"['Enfermo/a']",1651708521.036882
5236,"feeback","4752424444288725823","Aspectos Legales y Profesionales","2022-05-04 23:55:21.036882+00:00",2,"3203","Agobiado/a","Mi estado anímico ha sido bueno",1,"['Agobiado/a']",1651708521.036882
5237,"feeback","4752424444288725823","Aspectos Legales y Profesionales","2022-05-04 23:55:21.036882+00:00",2,"3203","Material limitado","El temario impartido ha sido bueno",3,"['Material limitado']",1651708521.036882
5238,"feeback","4752424444288725823","Aspectos Legales y Profesionales","2022-05-04 23:55:21.036882+00:00",2,"3203","Buena actitud","La mayor del docente ha sido buena",5,"['Buena actitud']",1651708521.036882
5239,"feeback","4752424444288725823","Aspectos Legales y Profesionales","2022-05-04 23:55:21.036882+00:00",2,"3203","Ambiente agradable","El ambiente ha sido bueno",4,"['Ambiente agradable']",1651708521.036882
5240,"feeback","4753762755171832882","Fundamentos de Economía y Empresa","2022-04-27 23:54:26.488217+00:00",2,"3104","Enérgico/a","Mi estado físico ha sido bueno",3,"['Enérgico/a']",1651103666.488217
5241,"feeback","4753762755171832882","Fundamentos de Economía y Empresa","2022-04-27 23:54:26.488217+00:00",2,"3104","Motivado/a","Mi estado anímico ha sido bueno",5,"['Motivado/a']",1651103666.488217
5242,"feeback","4753762755171832882","Fundamentos de Economía y Empresa","2022-04-27 23:54:26.488217+00:00",2,"3104","Material limitado","El temario impartido ha sido bueno",2,"['Material limitado']",1651103666.488217
5243,"feeback","4753762755171832882","Fundamentos de Economía y Empresa","2022-04-27 23:54:26.488217+00:00",2,"3104","Buena organización","La mayor del docente ha sido buena",5,"['Buena organización']",1651103666.488217
5244,"feeback","4753762755171832882","Fundamentos de Economía y Empresa","2022-04-27 23:54:26.488217+00:00",2,"3104","Temperatura perfecta","El ambiente ha sido bueno",3,"['Temperatura perfecta']",1651103666.488217
5245,"feeback","4759940486044649395","Fundamentos de Economía y Empresa","2021-09-06 17:41:58.106767+00:00",2,"3301","Con hambre o sed","Mi estado físico ha sido bueno",3,"['Con hambre o sed']",1630950118.106767
5246,"feeback","4759940486044649395","Fundamentos de Economía y Empresa","2021-09-06 17:41:58.106767+00:00",2,"3301","Cansado/a","Mi estado anímico ha sido bueno",2,"['Cansado/a']",1630950118.106767
5247,"feeback","4759940486044649395","Fundamentos de Economía y Empresa","2021-09-06 17:41:58.106767+00:00",2,"3301","Repetitivo","El temario impartido ha sido bueno",3,"['Repetitivo']",1630950118.106767
5248,"feeback","4759940486044649395","Fundamentos de Economía y Empresa","2021-09-06 17:41:58.106767+00:00",2,"3301","Poco dinamismo","La mayor del docente ha sido buena",2,"['Poco dinamismo']",1630950118.106767
5249,"feeback","4759940486044649395","Fundamentos de Economía y Empresa","2021-09-06 17:41:58.106767+00:00",2,"3301","Sin ruido","El ambiente ha sido bueno",3,"['Sin ruido']",1630950118.106767
5250,"feeback","4774386623371032916","Sistemas Empotrados","2022-05-04 23:55:21.036882+00:00",2,"3302","Con hambre o sed","Mi estado físico ha sido bueno",2,"['Con hambre o sed']",1651708521.036882
5251,"feeback","4774386623371032916","Sistemas Empotrados","2022-05-04 23:55:21.036882+00:00",2,"3302","Triste","Mi estado anímico ha sido bueno",1,"['Triste']",1651708521.036882
5252,"feeback","4774386623371032916","Sistemas Empotrados","2022-05-04 23:55:21.036882+00:00",2,"3302","Interesante","El temario impartido ha sido bueno",4,"['Interesante']",1651708521.036882
5253,"feeback","4774386623371032916","Sistemas Empotrados","2022-05-04 23:55:21.036882+00:00",2,"3302","Explicaciones entretenidas","La mayor del docente ha sido buena",5,"['Explicaciones entretenidas']",1651708521.036882
5254,"feeback","4774386623371032916","Sistemas Empotrados","2022-05-04 23:55:21.036882+00:00",2,"3302","Sin ruido","El ambiente ha sido bueno",4,"['Sin ruido']",1651708521.036882
5255,"feeback","4775034490269423704","Sistemas Basados en Computador","2022-04-25 23:54:27.891593+00:00",2,"3104","Con hambre o sed","Mi estado físico ha sido bueno",2,"['Con hambre o sed']",1650930867.891593
5256,"feeback","4775034490269423704","Sistemas Basados en Computador","2022-04-25 23:54:27.891593+00:00",2,"3104","Aburrido/a","Mi estado anímico ha sido bueno",1,"['Aburrido/a']",1650930867.891593
5257,"feeback","4775034490269423704","Sistemas Basados en Computador","2022-04-25 23:54:27.891593+00:00",2,"3104","Interesante","El temario impartido ha sido bueno",3,"['Interesante']",1650930867.891593
5258,"feeback","4775034490269423704","Sistemas Basados en Computador","2022-04-25 23:54:27.891593+00:00",2,"3104","Poca cooperación","La mayor del docente ha sido buena",2,"['Poca cooperación']",1650930867.891593
5259,"feeback","4775034490269423704","Sistemas Basados en Computador","2022-04-25 23:54:27.891593+00:00",2,"3104","Demasiado ruido","El ambiente ha sido bueno",1,"['Demasiado ruido']",1650930867.891593
5260,"feeback","4814609243449683112","Sistemas de Tiempo Real","2022-05-04 23:55:08.239846+00:00",2,"3104","Normal","Mi estado físico ha sido bueno",3,"['Normal']",1651708508.239846
5261,"feeback","4814609243449683112","Sistemas de Tiempo Real","2022-05-04 23:55:08.239846+00:00",2,"3104","Cansado/a","Mi estado anímico ha sido bueno",2,"['Cansado/a']",1651708508.239846
5262,"feeback","4814609243449683112","Sistemas de Tiempo Real","2022-05-04 23:55:08.239846+00:00",2,"3104","Material limitado","El temario impartido ha sido bueno",1,"['Material limitado']",1651708508.239846
5263,"feeback","4814609243449683112","Sistemas de Tiempo Real","2022-05-04 23:55:08.239846+00:00",2,"3104","Poca creatividad","La mayor del docente ha sido buena",2,"['Poca creatividad']",1651708508.239846
5264,"feeback","4814609243449683112","Sistemas de Tiempo Real","2022-05-04 23:55:08.239846+00:00",2,"3104","Poca luz","El ambiente ha sido bueno",2,"['Poca luz']",1651708508.239846
5265,"feeback","4822956475830213983","Inteligencia Artificial","2022-04-24 23:55:04.758080+00:00",2,"CIC-3","Enérgico/a","Mi estado físico ha sido bueno",3,"['Enérgico/a']",1650844504.75808
5266,"feeback","4822956475830213983","Inteligencia Artificial","2022-04-24 23:55:04.758080+00:00",2,"CIC-3","Aburrido/a","Mi estado anímico ha sido bueno",3,"['Aburrido/a']",1650844504.75808
5267,"feeback","4822956475830213983","Inteligencia Artificial","2022-04-24 23:55:04.758080+00:00",2,"CIC-3","Interesante","El temario impartido ha sido bueno",3,"['Interesante']",1650844504.75808
5268,"feeback","4822956475830213983","Inteligencia Artificial","2022-04-24 23:55:04.758080+00:00",2,"CIC-3","Poca paciencia","La mayor del docente ha sido buena",2,"['Poca paciencia']",1650844504.75808
5269,"feeback","4822956475830213983","Inteligencia Artificial","2022-04-24 23:55:04.758080+00:00",2,"CIC-3","Poca luz","El ambiente ha sido bueno",1,"['Poca luz']",1650844504.75808
5270,"feeback","4831006225685656841","Seguridad de Sistemas y Redes","2022-05-10 23:55:25.562107+00:00",2,"3301","Agotado/a","Mi estado físico ha sido bueno",1,"['Agotado/a']",1652226925.562107
5271,"feeback","4831006225685656841","Seguridad de Sistemas y Redes","2022-05-10 23:55:25.562107+00:00",2,"3301","Contento/a","Mi estado anímico ha sido bueno",5,"['Contento/a']",1652226925.562107
5272,"feeback","4831006225685656841","Seguridad de Sistemas y Redes","2022-05-10 23:55:25.562107+00:00",2,"3301","Repetitivo","El temario impartido ha sido bueno",1,"['Repetitivo']",1652226925.562107
5273,"feeback","4831006225685656841","Seguridad de Sistemas y Redes","2022-05-10 23:55:25.562107+00:00",2,"3301","Poco dinamismo","La mayor del docente ha sido buena",3,"['Poco dinamismo']",1652226925.562107
5274,"feeback","4831006225685656841","Seguridad de Sistemas y Redes","2022-05-10 23:55:25.562107+00:00",2,"3301","Iluminación correcta","El ambiente ha sido bueno",4,"['Iluminación correcta']",1652226925.562107
5275,"feeback","4852284635178884192","Inglés Nivel Avanzado","2022-05-11 23:54:51.134088+00:00",2,"3104","Normal","Mi estado físico ha sido bueno",4,"['Normal']",1652313291.134088
5276,"feeback","4852284635178884192","Inglés Nivel Avanzado","2022-05-11 23:54:51.134088+00:00",2,"3104","Contento/a","Mi estado anímico ha sido bueno",3,"['Contento/a']",1652313291.134088
5277,"feeback","4852284635178884192","Inglés Nivel Avanzado","2022-05-11 23:54:51.134088+00:00",2,"3104","Material adecuado","El temario impartido ha sido bueno",4,"['Material adecuado']",1652313291.134088
5278,"feeback","4852284635178884192","Inglés Nivel Avanzado","2022-05-11 23:54:51.134088+00:00",2,"3104","Explicaciones entretenidas","La mayor del docente ha sido buena",4,"['Explicaciones entretenidas']",1652313291.134088
5279,"feeback","4852284635178884192","Inglés Nivel Avanzado","2022-05-11 23:54:51.134088+00:00",2,"3104","Demasiado ruido","El ambiente ha sido bueno",2,"['Demasiado ruido']",1652313291.134088
5280,"feeback","4853038325289899863","Sistemas Empotrados","2021-09-06 17:41:58.106767+00:00",2,"3302","Con dolor de espalda","Mi estado físico ha sido bueno",2,"['Con dolor de espalda']",1630950118.106767
5281,"feeback","4853038325289899863","Sistemas Empotrados","2021-09-06 17:41:58.106767+00:00",2,"3302","Eufórico/a","Mi estado anímico ha sido bueno",4,"['Eufórico/a']",1630950118.106767
5282,"feeback","4853038325289899863","Sistemas Empotrados","2021-09-06 17:41:58.106767+00:00",2,"3302","Temario bien estructurado","El temario impartido ha sido bueno",4,"['Temario bien estructurado']",1630950118.106767
5283,"feeback","4853038325289899863","Sistemas Empotrados","2021-09-06 17:41:58.106767+00:00",2,"3302","Poca paciencia","La mayor del docente ha sido buena",2,"['Poca paciencia']",1630950118.106767
5284,"feeback","4853038325289899863","Sistemas Empotrados","2021-09-06 17:41:58.106767+00:00",2,"3302","Demasiado frío","El ambiente ha sido bueno",1,"['Demasiado frío']",1630950118.106767
5285,"feeback","4856946405488501516","Aspectos Éticos y Sociales","2022-05-06 23:55:05.887521+00:00",2,"3302","Normal","Mi estado físico ha sido bueno",5,"['Normal']",1651881305.887521
5286,"feeback","4856946405488501516","Aspectos Éticos y Sociales","2022-05-06 23:55:05.887521+00:00",2,"3302","Motivado/a","Mi estado anímico ha sido bueno",4,"['Motivado/a']",1651881305.887521
5287,"feeback","4856946405488501516","Aspectos Éticos y Sociales","2022-05-06 23:55:05.887521+00:00",2,"3302","Muy práctico","El temario impartido ha sido bueno",5,"['Muy práctico']",1651881305.887521
5288,"feeback","4856946405488501516","Aspectos Éticos y Sociales","2022-05-06 23:55:05.887521+00:00",2,"3302","Mala organización","La mayor del docente ha sido buena",2,"['Mala organización']",1651881305.887521
5289,"feeback","4856946405488501516","Aspectos Éticos y Sociales","2022-05-06 23:55:05.887521+00:00",2,"3302","Ambiente agradable","El ambiente ha sido bueno",5,"['Ambiente agradable']",1651881305.887521
5290,"feeback","4865811564416508355","Sistemas de Tiempo Real","2022-05-09 23:55:01.346539+00:00",2,"CIC-4","Enérgico/a","Mi estado físico ha sido bueno",4,"['Enérgico/a']",1652140501.346539
5291,"feeback","4865811564416508355","Sistemas de Tiempo Real","2022-05-09 23:55:01.346539+00:00",2,"CIC-4","Triste","Mi estado anímico ha sido bueno",2,"['Triste']",1652140501.346539
5292,"feeback","4865811564416508355","Sistemas de Tiempo Real","2022-05-09 23:55:01.346539+00:00",2,"CIC-4","Interesante","El temario impartido ha sido bueno",4,"['Interesante']",1652140501.346539
5293,"feeback","4865811564416508355","Sistemas de Tiempo Real","2022-05-09 23:55:01.346539+00:00",2,"CIC-4","Explicaciones aburridas","La mayor del docente ha sido buena",2,"['Explicaciones aburridas']",1652140501.346539
5294,"feeback","4865811564416508355","Sistemas de Tiempo Real","2022-05-09 23:55:01.346539+00:00",2,"CIC-4","Iluminación correcta","El ambiente ha sido bueno",3,"['Iluminación correcta']",1652140501.346539
5295,"feeback","4880138840897741565","Inglés Nivel Avanzado","2022-04-24 23:55:09.461058+00:00",2,"3104","Con dolor de espalda","Mi estado físico ha sido bueno",1,"['Con dolor de espalda']",1650844509.461058
5296,"feeback","4880138840897741565","Inglés Nivel Avanzado","2022-04-24 23:55:09.461058+00:00",2,"3104","Normal","Mi estado anímico ha sido bueno",4,"['Normal']",1650844509.461058
5297,"feeback","4880138840897741565","Inglés Nivel Avanzado","2022-04-24 23:55:09.461058+00:00",2,"3104","Material limitado","El temario impartido ha sido bueno",3,"['Material limitado']",1650844509.461058
5298,"feeback","4880138840897741565","Inglés Nivel Avanzado","2022-04-24 23:55:09.461058+00:00",2,"3104","Explicaciones entretenidas","La mayor del docente ha sido buena",5,"['Explicaciones entretenidas']",1650844509.461058
5299,"feeback","4880138840897741565","Inglés Nivel Avanzado","2022-04-24 23:55:09.461058+00:00",2,"3104","Iluminación correcta","El ambiente ha sido bueno",5,"['Iluminación correcta']",1650844509.461058
5300,"feeback","4880407049395753347","Programación de Hardware Reconfigurable","2021-09-06 17:41:58.106767+00:00",2,"3104","Con dolor de cuello","Mi estado físico ha sido bueno",1,"['Con dolor de cuello']",1630950118.106767
5301,"feeback","4880407049395753347","Programación de Hardware Reconfigurable","2021-09-06 17:41:58.106767+00:00",2,"3104","Contento/a","Mi estado anímico ha sido bueno",4,"['Contento/a']",1630950118.106767
5302,"feeback","4880407049395753347","Programación de Hardware Reconfigurable","2021-09-06 17:41:58.106767+00:00",2,"3104","Interesante","El temario impartido ha sido bueno",4,"['Interesante']",1630950118.106767
5303,"feeback","4880407049395753347","Programación de Hardware Reconfigurable","2021-09-06 17:41:58.106767+00:00",2,"3104","Poca cooperación","La mayor del docente ha sido buena",1,"['Poca cooperación']",1630950118.106767
5304,"feeback","4880407049395753347","Programación de Hardware Reconfigurable","2021-09-06 17:41:58.106767+00:00",2,"3104","Demasiado frío","El ambiente ha sido bueno",3,"['Demasiado frío']",1630950118.106767
5305,"feeback","4889362385316541157","Inglés Nivel Avanzado","2022-04-25 01:05:13.988898+00:00",2,"CIC-4","Normal","Mi estado físico ha sido bueno",4,"['Normal']",1650848713.988898
5306,"feeback","4889362385316541157","Inglés Nivel Avanzado","2022-04-25 01:05:13.988898+00:00",2,"CIC-4","Estresado/a","Mi estado anímico ha sido bueno",2,"['Estresado/a']",1650848713.988898
5307,"feeback","4889362385316541157","Inglés Nivel Avanzado","2022-04-25 01:05:13.988898+00:00",2,"CIC-4","Poco práctico","El temario impartido ha sido bueno",2,"['Poco práctico']",1650848713.988898
5308,"feeback","4889362385316541157","Inglés Nivel Avanzado","2022-04-25 01:05:13.988898+00:00",2,"CIC-4","Poco dinamismo","La mayor del docente ha sido buena",1,"['Poco dinamismo']",1650848713.988898
5309,"feeback","4889362385316541157","Inglés Nivel Avanzado","2022-04-25 01:05:13.988898+00:00",2,"CIC-4","Temperatura perfecta","El ambiente ha sido bueno",4,"['Temperatura perfecta']",1650848713.988898
5310,"feeback","4906548652077272024","Aspectos Legales y Profesionales","2022-05-12 23:55:17.011596+00:00",2,"3203","Con dolor de cuello","Mi estado físico ha sido bueno",2,"['Con dolor de cuello']",1652399717.011596
5311,"feeback","4906548652077272024","Aspectos Legales y Profesionales","2022-05-12 23:55:17.011596+00:00",2,"3203","Eufórico/a","Mi estado anímico ha sido bueno",4,"['Eufórico/a']",1652399717.011596
5312,"feeback","4906548652077272024","Aspectos Legales y Profesionales","2022-05-12 23:55:17.011596+00:00",2,"3203","Material limitado","El temario impartido ha sido bueno",2,"['Material limitado']",1652399717.011596
5313,"feeback","4906548652077272024","Aspectos Legales y Profesionales","2022-05-12 23:55:17.011596+00:00",2,"3203","Poca cooperación","La mayor del docente ha sido buena",2,"['Poca cooperación']",1652399717.011596
5314,"feeback","4906548652077272024","Aspectos Legales y Profesionales","2022-05-12 23:55:17.011596+00:00",2,"3203","Poca luz","El ambiente ha sido bueno",1,"['Poca luz']",1652399717.011596
5315,"feeback","4915654829395663119","Inteligencia Artificial","2022-05-10 23:54:33.781937+00:00",2,"CIC-4","Agotado/a","Mi estado físico ha sido bueno",1,"['Agotado/a']",1652226873.781937
5316,"feeback","4915654829395663119","Inteligencia Artificial","2022-05-10 23:54:33.781937+00:00",2,"CIC-4","Cansado/a","Mi estado anímico ha sido bueno",1,"['Cansado/a']",1652226873.781937
5317,"feeback","4915654829395663119","Inteligencia Artificial","2022-05-10 23:54:33.781937+00:00",2,"CIC-4","Material limitado","El temario impartido ha sido bueno",2,"['Material limitado']",1652226873.781937
5318,"feeback","4915654829395663119","Inteligencia Artificial","2022-05-10 23:54:33.781937+00:00",2,"CIC-4","Creatividad","La mayor del docente ha sido buena",3,"['Creatividad']",1652226873.781937
5319,"feeback","4915654829395663119","Inteligencia Artificial","2022-05-10 23:54:33.781937+00:00",2,"CIC-4","Demasiado calor","El ambiente ha sido bueno",1,"['Demasiado calor']",1652226873.781937
5320,"feeback","493054455008767589","Aspectos Éticos y Sociales","2022-04-27 01:05:16.810451+00:00",2,"3104","Con dolor de espalda","Mi estado físico ha sido bueno",1,"['Con dolor de espalda']",1651021516.810451
5321,"feeback","493054455008767589","Aspectos Éticos y Sociales","2022-04-27 01:05:16.810451+00:00",2,"3104","Estresado/a","Mi estado anímico ha sido bueno",2,"['Estresado/a']",1651021516.810451
5322,"feeback","493054455008767589","Aspectos Éticos y Sociales","2022-04-27 01:05:16.810451+00:00",2,"3104","Material limitado","El temario impartido ha sido bueno",2,"['Material limitado']",1651021516.810451
5323,"feeback","493054455008767589","Aspectos Éticos y Sociales","2022-04-27 01:05:16.810451+00:00",2,"3104","Explicaciones entretenidas","La mayor del docente ha sido buena",4,"['Explicaciones entretenidas']",1651021516.810451
5324,"feeback","493054455008767589","Aspectos Éticos y Sociales","2022-04-27 01:05:16.810451+00:00",2,"3104","Temperatura perfecta","El ambiente ha sido bueno",4,"['Temperatura perfecta']",1651021516.810451
5325,"feeback","4949333423638400308","Inglés Nivel Avanzado","2022-05-11 23:54:43.258242+00:00",2,"3104","Enérgico/a","Mi estado físico ha sido bueno",5,"['Enérgico/a']",1652313283.258242
5326,"feeback","4949333423638400308","Inglés Nivel Avanzado","2022-05-11 23:54:43.258242+00:00",2,"3104","Motivado/a","Mi estado anímico ha sido bueno",4,"['Motivado/a']",1652313283.258242
5327,"feeback","4949333423638400308","Inglés Nivel Avanzado","2022-05-11 23:54:43.258242+00:00",2,"3104","Interesante","El temario impartido ha sido bueno",4,"['Interesante']",1652313283.258242
5328,"feeback","4949333423638400308","Inglés Nivel Avanzado","2022-05-11 23:54:43.258242+00:00",2,"3104","Poco dinamismo","La mayor del docente ha sido buena",3,"['Poco dinamismo']",1652313283.258242
5329,"feeback","4949333423638400308","Inglés Nivel Avanzado","2022-05-11 23:54:43.258242+00:00",2,"3104","Demasiado calor","El ambiente ha sido bueno",2,"['Demasiado calor']",1652313283.258242
5330,"feeback","4969724186363489339","Sistemas Empotrados","2022-04-25 01:05:13.988898+00:00",2,"CIC-4","Con dolor de cabeza","Mi estado físico ha sido bueno",2,"['Con dolor de cabeza']",1650848713.988898
5331,"feeback","4969724186363489339","Sistemas Empotrados","2022-04-25 01:05:13.988898+00:00",2,"CIC-4","Triste","Mi estado anímico ha sido bueno",3,"['Triste']",1650848713.988898
5332,"feeback","4969724186363489339","Sistemas Empotrados","2022-04-25 01:05:13.988898+00:00",2,"CIC-4","Material limitado","El temario impartido ha sido bueno",3,"['Material limitado']",1650848713.988898
5333,"feeback","4969724186363489339","Sistemas Empotrados","2022-04-25 01:05:13.988898+00:00",2,"CIC-4","Buena actitud","La mayor del docente ha sido buena",4,"['Buena actitud']",1650848713.988898
5334,"feeback","4969724186363489339","Sistemas Empotrados","2022-04-25 01:05:13.988898+00:00",2,"CIC-4","Ambiente agradable","El ambiente ha sido bueno",3,"['Ambiente agradable']",1650848713.988898
5335,"feeback","4972361497501923902","Programación de Hardware Reconfigurable","2022-05-04 23:55:21.036882+00:00",2,"3203","Enérgico/a","Mi estado físico ha sido bueno",3,"['Enérgico/a']",1651708521.036882
5336,"feeback","4972361497501923902","Programación de Hardware Reconfigurable","2022-05-04 23:55:21.036882+00:00",2,"3203","Triste","Mi estado anímico ha sido bueno",3,"['Triste']",1651708521.036882
5337,"feeback","4972361497501923902","Programación de Hardware Reconfigurable","2022-05-04 23:55:21.036882+00:00",2,"3203","Interesante","El temario impartido ha sido bueno",4,"['Interesante']",1651708521.036882
5338,"feeback","4972361497501923902","Programación de Hardware Reconfigurable","2022-05-04 23:55:21.036882+00:00",2,"3203","Poco dinamismo","La mayor del docente ha sido buena",1,"['Poco dinamismo']",1651708521.036882
5339,"feeback","4972361497501923902","Programación de Hardware Reconfigurable","2022-05-04 23:55:21.036882+00:00",2,"3203","Iluminación correcta","El ambiente ha sido bueno",5,"['Iluminación correcta']",1651708521.036882
5340,"feeback","4984713321096265940","Programación Concurrente y Avanzada","2022-05-05 23:55:18.775280+00:00",2,"CIC-3","Con dolor de cabeza","Mi estado físico ha sido bueno",1,"['Con dolor de cabeza']",1651794918.77528
5341,"feeback","4984713321096265940","Programación Concurrente y Avanzada","2022-05-05 23:55:18.775280+00:00",2,"CIC-3","Agobiado/a","Mi estado anímico ha sido bueno",3,"['Agobiado/a']",1651794918.77528
5342,"feeback","4984713321096265940","Programación Concurrente y Avanzada","2022-05-05 23:55:18.775280+00:00",2,"CIC-3","Poco práctico","El temario impartido ha sido bueno",2,"['Poco práctico']",1651794918.77528
5343,"feeback","4984713321096265940","Programación Concurrente y Avanzada","2022-05-05 23:55:18.775280+00:00",2,"CIC-3","Poco dinamismo","La mayor del docente ha sido buena",2,"['Poco dinamismo']",1651794918.77528
5344,"feeback","4984713321096265940","Programación Concurrente y Avanzada","2022-05-05 23:55:18.775280+00:00",2,"CIC-3","Ambiente agradable","El ambiente ha sido bueno",4,"['Ambiente agradable']",1651794918.77528
5345,"feeback","501692017920488899","Inteligencia Artificial","2022-05-03 23:54:44.252665+00:00",2,"3104","Normal","Mi estado físico ha sido bueno",5,"['Normal']",1651622084.252665
5346,"feeback","501692017920488899","Inteligencia Artificial","2022-05-03 23:54:44.252665+00:00",2,"3104","Aburrido/a","Mi estado anímico ha sido bueno",2,"['Aburrido/a']",1651622084.252665
5347,"feeback","501692017920488899","Inteligencia Artificial","2022-05-03 23:54:44.252665+00:00",2,"3104","Temario bien estructurado","El temario impartido ha sido bueno",5,"['Temario bien estructurado']",1651622084.252665
5348,"feeback","501692017920488899","Inteligencia Artificial","2022-05-03 23:54:44.252665+00:00",2,"3104","Buena actitud","La mayor del docente ha sido buena",4,"['Buena actitud']",1651622084.252665
5349,"feeback","501692017920488899","Inteligencia Artificial","2022-05-03 23:54:44.252665+00:00",2,"3104","Demasiado frío","El ambiente ha sido bueno",2,"['Demasiado frío']",1651622084.252665
5350,"feeback","5019521145306306268","Programación Concurrente y Avanzada","2021-09-24 17:42:01.686147+00:00",2,"3302","Enfermo/a","Mi estado físico ha sido bueno",2,"['Enfermo/a']",1632505321.686147
5351,"feeback","5019521145306306268","Programación Concurrente y Avanzada","2021-09-24 17:42:01.686147+00:00",2,"3302","Cansado/a","Mi estado anímico ha sido bueno",2,"['Cansado/a']",1632505321.686147
5352,"feeback","5019521145306306268","Programación Concurrente y Avanzada","2021-09-24 17:42:01.686147+00:00",2,"3302","Temario bien estructurado","El temario impartido ha sido bueno",4,"['Temario bien estructurado']",1632505321.686147
5353,"feeback","5019521145306306268","Programación Concurrente y Avanzada","2021-09-24 17:42:01.686147+00:00",2,"3302","Poca cooperación","La mayor del docente ha sido buena",1,"['Poca cooperación']",1632505321.686147
5354,"feeback","5019521145306306268","Programación Concurrente y Avanzada","2021-09-24 17:42:01.686147+00:00",2,"3302","Sin ruido","El ambiente ha sido bueno",4,"['Sin ruido']",1632505321.686147
5355,"feeback","5069690916182032710","Sistemas de Tiempo Real","2022-05-01 23:55:12.721753+00:00",2,"3104","Con dolor de cuello","Mi estado físico ha sido bueno",3,"['Con dolor de cuello']",1651449312.721753
5356,"feeback","5069690916182032710","Sistemas de Tiempo Real","2022-05-01 23:55:12.721753+00:00",2,"3104","Triste","Mi estado anímico ha sido bueno",2,"['Triste']",1651449312.721753
5357,"feeback","5069690916182032710","Sistemas de Tiempo Real","2022-05-01 23:55:12.721753+00:00",2,"3104","Repetitivo","El temario impartido ha sido bueno",2,"['Repetitivo']",1651449312.721753
5358,"feeback","5069690916182032710","Sistemas de Tiempo Real","2022-05-01 23:55:12.721753+00:00",2,"3104","Creatividad","La mayor del docente ha sido buena",4,"['Creatividad']",1651449312.721753
5359,"feeback","5069690916182032710","Sistemas de Tiempo Real","2022-05-01 23:55:12.721753+00:00",2,"3104","Sin ruido","El ambiente ha sido bueno",5,"['Sin ruido']",1651449312.721753
